fact_id,source_id,fact_type,page,page_method,line_start,line_end,chapter,heading,disease_page,drug_mentions,text
VTOP-TX-0173,SRC-0088,dose_or_route,15,index,2521,2521,10 Diseases of the Urino-genital System,Measures to aid reproduction,,,Parturition can be induced by $1 0 \ \mathrm { \ m g }$ dinoprost given im within 3 days of expected parturition. Parturition can also be induced by 0.175 mg cloprostenol sodium given within 2 days of expected parturition. The use of either of these luteolytic agents to induce farrowing in sows and gilts will provide an opportunity for more efficient and convenient management under a variety of management systems. The advertised advantages are:
VTOP-TX-0174,SRC-0088,dose_or_route,15,index,2531,2531,10 Diseases of the Urino-genital System,Measures to aid reproduction,,,"To reduce the weaning to oestrus interval (WOI) and weaning to fertile service interval (WFSI) in sows in herds with reproductive problems, prostaglandin $\mathrm { F } _ { 2 \alpha }$ $( \mathrm { P G F } _ { 2 \alpha } )$ has a stimulating effect on uterine contractions, leading to better postpartum evacuation of the uterus. Field clinical trials in herds with reproductive problems confirmed that treatment with $1 0 ~ \mathrm { \ m g }$ dinoprost at weaning resulted in a more rapid return to oestrus and fertile service after farrowing."
VTOP-TX-0175,SRC-0088,treatment_candidate,15,index,2533,2533,10 Diseases of the Urino-genital System,Measures to aid reproduction,,,If gilts do not show signs of oestrus they may be induced to cycle by injections of hormones. Gilts over the age of 5 months will normally have a fertile oestrus within 5 days of an injection of 400 IU serum gonadotrophin and 200 IU chorionic gonadotrophin.
VTOP-TX-0176,SRC-0088,dose_or_route,15,index,2535,2535,10 Diseases of the Urino-genital System,Measures to aid reproduction,,,"Sows post-weaning, particularly where early weaning is practised, if given an injection of 400 IU serum gonadotrophin and 200 IU chorionic gonadotrophin within $^ { 4 8 \mathrm { ~ h ~ } }$ of weaning, will result in an early postpartum oestrus."
VTOP-TX-0177,SRC-0088,treatment_candidate,15,index,2537,2537,10 Diseases of the Urino-genital System,Measures to aid reproduction,,,Sows 40 days postpartum suffering from anoestrus post-weaning can be given 1000 IU serum gonadotrophin (pregnant mare serum gonadotrophin (PMSG)). This normally results in a fertile oestrus in 3–7 days.
VTOP-TX-0178,SRC-0088,dose_or_route,95,index,2563,2563,10 Diseases of the Urino-genital System,Abnormalities of parturition,,,"The first stage of labour has not been accomplished. The sow or gilt should be left alone and then revisited in approximately $4 \ \mathrm { h }$ . At that stage, if there have been no further developments the sow should be given an injection of prostaglandin."
VTOP-TX-0179,SRC-0088,dose_or_route,95,index,2565,2565,10 Diseases of the Urino-genital System,Abnormalities of parturition,,oxytocin,"The second stage of labour has been reached but the cervix is not fully dilated. The rectal temperature should be checked for pyrexia and the mammary glands should be checked for any abnormalities. If any are found or there is pyrexia, then the animal should be given antibiotics and NSAIDs. If all appears normal the animal should be given an injection of prostaglandin and revisited in $4 \mathrm { { h } }$ . If at that time there has been no further action, then a very small dose of oxytocin (2 IU) should be given im."
VTOP-TX-0180,SRC-0088,treatment_candidate,95,index,2567,2567,10 Diseases of the Urino-genital System,Abnormalities of parturition,,oxytocin,"If a piglet can be felt through the cervix, this should be drawn with gentle traction. There are polythene gloves available with small cord loops attached to the fingers, which can be useful if just the head of the piglet can be felt. Another small dose of oxytocin and antibiotics should be given."
VTOP-TX-0181,SRC-0088,treatment_candidate,96,index,2573,2573,10 Diseases of the Urino-genital System,Vaginal prolapse,,,"This will occur before parturition, normally in the last few days of gestation which is likely to be 114 days. Sows should be given antibiotics and NSAIDs. With the sow in a crate, local anaesthetic should be injected around the vulva. A ‘Buhner suture’ should be placed in the vulva. This is best placed before replacing the vulva, so that as soon as the vulva is replaced the suture can be tightened. It is difficult to place the suture while retaining the vagina or worse, the cervix inside the sow."
VTOP-TX-0182,SRC-0088,treatment_candidate,97,index,2586,2586,10 Diseases of the Urino-genital System,Uterine torsion,,oxytocin,This condition is seen in parturient pigs but it is extremely rare. The only reported instance was by the author. A total torsion of the uterus will be seen. Diagnosis is simple as the rifling of the vagina will be felt on vaginal examination. The sow should be given a GA as described in Chapter 6 and placed in lateral recumbency with her right side on the ground if the rifling is in a clockwise direction or on her left side if the rifling is in an anticlockwise direction. The sow should then be rolled over on to her back quickly in the direction of the rifling. On re-examination per vagina the twist should have gone and any piglets within reach can be removed. Until parturition is complete 10 IU of oxytocin can be injected im at 30 min intervals so that the piglets can be removed. Antibiotics and NSAIDs should be given. If the twist has not gone the procedure can be repeated once.
VTOP-TX-0183,SRC-0088,treatment_candidate,97,index,2596,2596,10 Diseases of the Urino-genital System,Farrowing fever complex,DIS-040-colibacillosis.md,,"A full clinical examination should be performed. The rectal temperature will normally be raised initially but this will often drop to a subnormal temperature as the disease progresses. Palpation of the udder will often reveal a hot, swollen, hard mammary gland. This indication of an acute mastitis will be shown in the majority of cases but is not an invariable sign. A vaginal examination may reveal piglets which will normally be dead and/or afterbirth. Any dead piglets and afterbirth should be removed. The most likely pathogen is E. coli. If there is a slow parturition, there is an injectable solution of vetrabutine hydrochloride which is licensed for use in sows as a specific uterine relaxant and musculotropic stimulator. This drug dilates the soft birth canal and coordinates uterine contractions to ease and shorten parturition. Vetrabutine may also be useful in cases of dystocia where there is insufficient relaxation of the birth canal."
VTOP-TX-0184,SRC-0088,treatment_candidate,97,index,2600,2600,10 Diseases of the Urino-genital System,Farrowing fever complex,,,three clinical signs are always present. In the author’s experience this is rarely the case. If parturition is slow or if there has been considerable human intervention the main sign will be metritis. This will require specific treatment for metritis which may be different from the treatment for mastitis and even for less specific agalactia.
VTOP-TX-0185,SRC-0088,treatment_candidate,97,index,2602,2602,10 Diseases of the Urino-genital System,Farrowing fever complex,,,MMA has received a large amount of coverage in both the veterinary literature and the lay pig press. It is sometimes termed ‘milk fever’. This is unwise as it is totally different from ‘milk fever’ which is so common in dairy cattle. It is NOT hypocalcaemia which is not a feature in parturient pigs. Calcium borogluconate should never be administered to pigs as it causes a severe reaction if administered sc.
VTOP-TX-0186,SRC-0088,treatment_candidate,97,index,2604,2604,10 Diseases of the Urino-genital System,Farrowing fever complex,DIS-040-colibacillosis.md,,"MMA is normally the result of an E. coli infection that affects the mammary gland and the uterus soon after parturition. It is normally associated with a slow farrowing. A streptococcal or staphylococcal metritis may also be involved, particularly after human intervention. In many cases the condition can be prevented by prompt treatment with a penicillin/streptomycin mixture being given im for 3 days following any human intervention."
VTOP-TX-0187,SRC-0088,treatment_candidate,97,index,2608,2608,10 Diseases of the Urino-genital System,Farrowing fever complex,DIS-040-colibacillosis.md,,"For treatment of MMA a suitable antibiotic together with an NSAID should be injected. The choice of antibiotic has been given considerable debate: if the main organism is a Streptococcus sp., penicillin is the drug of choice, particularly as it gives high levels in the uterus. If a Staphylococcus sp. (and particularly a penicillin-resistant Staphy lococcus sp.) is involved, synthetic penicillins with or without clavulanic acid will be worthwhile. These will also be effective if the main problem is E. coli in the udder. Some authorities recommend oral tetracyclines; they are particularly useful in smallholder and pet pigs where repeated daily injections should be avoided. Tetracyclines are very well absorbed by pigs in a water-soluble solution as a follow-up to the injection. Historically,"
VTOP-TX-0188,SRC-0088,dose_or_route,97,index,2610,2610,10 Diseases of the Urino-genital System,Farrowing fever complex,,dexamethazone; oxytocin,"practitioners used to give dexamethazone to reduce the inflammation in the mammary gland. With the advent of NSAIDs the author would recommend them rather than dexamethazone. NSAIDs and dexamethazone certainly should not be given at the same time. Oxytocin is a useful drug either if parturition is complete or if there is a likelihood of further pigs being born. In this latter case it should be given as small intramuscular doses of 5 IU, with vaginal examinations being repeated at $6 \mathrm { { h } }$ intervals. If parturition is complete 30 IU can be given as a single intramuscular dose."
VTOP-TX-0189,SRC-0088,dose_or_route,41,index,2616,2616,10 Diseases of the Urino-genital System,Caesarean section,,,"Rarely in a commercial situation is a Caesarean section justifiable economically. However, in pet pig practice it may be requested when there is an uncorrectable uterine torsion. Welfare must always be considered. If the piglets are still alive and the handling facilities are adequate then a Caesarean section may be appropriate. The sow should be given a GA (see Chapter 6). When the sow is in lateral recumbency the upper hind leg should be drawn back with a rope, so that the incision can be made as caudal as possible. The area from the hind leg forward including the mammary glands and half the flank should be cleaned. As the GA is unlikely to last long enough to totally complete the Caesarean section, local infiltration should be carried out for a $2 5 \mathrm { \ c m }$ incision in a para-medium position just above the mammary gland. It is hoped that even if the sow is recovering from the GA, with this local anaesthesia she will remain in lateral recumbency. The area should be prepared for surgery. Antibiotics and NSAIDs should be given. A $2 0 \ \mathrm { c m }$ incision should be made through the skin, muscle layers and peritoneum, $1 \mathrm { c m }$ above the mammary gland as far caudal as possible. The body of the uterus should be brought up to the incision. A $1 2 \mathrm { c m }$ incision should be made"
VTOP-TX-0190,SRC-0088,treatment_candidate,41,index,2618,2618,10 Diseases of the Urino-genital System,Caesarean section,,oxytocin,"into the body of the uterus, or if there is a torsion of one horn then the incision should be made in this horn. An assistant should hold up either side of the uterus up to the abdominal incision with two pairs of uterine forceps. All piglets and their afterbirths should be removed from the uterus and the piglets should be placed in a warm box. A very careful examination should be made to make sure ALL of the piglets are removed. The uterus should then be closed with a single continuous row of Lembert sutures with absorbable suture material. Some antibiotics should be applied along the suture line and into the abdomen. In the case of a torsion, the uterus should be returned to the correct orientation and position. 30 IU oxytocin should be given im. The abdominal musculature including the peritoneum should be sutured with two rows of continuous mattress sutures using absorbable suture material."
VTOP-TX-0191,SRC-0088,dose_or_route,41,index,2620,2620,10 Diseases of the Urino-genital System,Caesarean section,,,"The skin should then be sutured with single horizontal mattress sutures. Number 1 polypropylene material on a swaged $4 8 \ \mathrm { m m }$ , $1 2 . 5 \ \mathrm { m m }$ reverse cutting needle is very suitable for this task. These skin sutures need to be very close together as the piglets may try to interfere with them when suckling. The piglets should be encouraged to suckle. Antibiotics and NSAIDs should be given for a minimum of 5 days."
VTOP-TX-0192,SRC-0088,treatment_candidate,99,index,2626,2626,10 Diseases of the Urino-genital System,Vaginal discharge and/or metritis,,oxytocin,"This is a common sequel to parturition and will lead to the farrowing fever syndrome described above. It may also occur after mating. The old-fashioned approach of inserting pessaries is now thought not to be appropriate. Treatment should be antibiotics and oxytocin by injection. If metritis has occurred after mating then sexual rest should be maintained until 2 weeks after all vulval discharge has ceased. Boars may transmit infection. Although penile infection is rarely seen, preventive treatment of the boar with parenteral antibiotics is of value. Local treatment with antibiotics into the sheath has been"
VTOP-TX-0193,SRC-0088,euthanasia,99,index,2632,2632,10 Diseases of the Urino-genital System,Uterine prolapse,,,"This is a very serious problem (Fig. 10.3). Practitioners must consider the welfare issues as recovery rates are not good, particularly if the prolapse is older than $^ { 3 \mathrm { ~ h ~ } }$ or if handling facilities are not good. Euthanasia should be carried out if practitioners are in any doubt of reasonable chances of recovery. In commercial pigs euthanasia is the best economic option. In the case of pet pigs, if there is a live litter then treatment should be attempted."
VTOP-TX-0194,SRC-0088,treatment_candidate,99,index,2634,2634,10 Diseases of the Urino-genital System,Uterine prolapse,,,"The sow should be given a GA (see Chapter 6) and also given antibiotics and NSAIDs by injection. The sow should be hoisted in a farrowing crate and have her hocks tied to either side of the top of the crate. A conventional straw bale should be placed under her hindquarters so that her head and forequarters are low down at the front of the crate. The prolapsed uterus should be placed on a clean polythene sack on the straw bale. The uterus should be checked for any damage. If there is damage to the uterine wall, it should be sutured with horizontal mattress sutures of absorbable material making sure the peritoneal surfaces are opposed. The vulva should be lubricated before pushing one hand gently into the tip of one uterine horn and slowly replace it into the sow. When the tip is well over the pelvic brim a flicking motion together with gravity will make the"
VTOP-TX-0195,SRC-0088,treatment_candidate,100,index,2643,2643,10 Diseases of the Urino-genital System,Chronic mastitis,,,"One or more mammary glands will be large, swollen and non-productive. They are rarely painful and the sow does not appear to be ill or have pyrexia. The condition may be caused by a variety of organisms, usually Arcanobacterium pyogenes. Antibiotic treatment, even if prolonged, will not be effective. The gland should not be lanced. If the gland ulcerates humane destruction should be carried out. If the gland does not burst and the sow is kept for subsequent breeding, it is prudent to give antibiotics in a preventive manner at subsequent farrowings in the hope of preventing further glands becoming infected."
VTOP-TX-0196,SRC-0088,vaccination,101,index,2701,2701,10 Diseases of the Urino-genital System,Japanese B encephalitis virus infection,,,"Pigs amplify this zoonotic virus which is not found in the UK. It is found in India, the Far East and in Queensland, Australia. It is spread by mosquitoes. Diagnosis is by ELISA or RT-PCR. It will also affect boars. They will have low or zero sperm counts and will lack libido. Obviously infected boars should not be used for semen collection for AI. There is a live attenuated vaccine available, which should be given twice with an interval of 2 weeks to all breeding stock before the start of the mosquito season. There are also killed, oil adjuvanted vaccines available which can be used for continuous year-round cover."
VTOP-TX-0197,SRC-0088,vaccination,101,index,2711,2711,10 Diseases of the Urino-genital System,Leptospirosis,DIS-045-leptospirosis.md,tiamulin,"Treatment of ill piglets should be injections of combinations of penicillin/streptomycin. Tiamulin can be used in the water. Abortions may be prevented by a single dose of streptomycin at $2 5 \mathrm { \ m g / k g }$ . This can be used as a long-term preventative. Sows should be injected 1 week before service and again 2 weeks before farrowing. If animals are not infected they should be vaccinated with a killed vaccine containing the correct serotype before service. Piglets should be vaccinated at weaning. Feedback of fetal material advocated by some authors to control stillbirths, mummification, embryonic deaths and infertility (SMEDI) should be avoided as such practices will spread leptospirosis."
VTOP-TX-0198,SRC-0088,withdrawal_or_meat_withhold,104,index,2771,2771,11 Diseases of the Neurological System,The predominant signs,,,"These are best observed before handling. They include: abnormalities of gait including high stepping, abnormal posture, aural discharge, circling, convulsions, facial paralysis, flaccid tail, head tilt, hyperaesthesia, lack of pedal withdrawal, loss of balance, mania, nystagmus, ocular discharge, opisthotonos, paddling, recumbency, stupor and tremor."
VTOP-TX-0199,SRC-0088,vaccination,101,index,2817,2817,11 Diseases of the Neurological System,Japanese B encephalitis,,,This disease is caused by a flavivirus and is spread by mosquitoes. It is found in Asia and has spread to Queensland in Australia. It is a very sensitive virus and is rapidly inactivated by heat and disinfectants. The virus infects the pig from a mosquito bite. There is an immediate viraemia and the virus reaches the CNS. Piglets will die. Sows will abort and boars will lose libido and become infertile. Wild birds may be a reservoir and man may be infected (see Chapter 16). Diagnosis is with an ELISA or a RT-PCR. Infected boars should not be used. There is a live attenuated vaccine available. Adults should be vaccinated before the start of the mosquito season.
VTOP-TX-0200,SRC-0088,treatment_candidate,55,index,2841,2841,11 Diseases of the Neurological System,Abscesses,,,If these occur in the spinal cord they are normally as a result of tail biting. The pig will be paraplegic. There is rarely pyrexia. They can occur in the brain as a result of haematological spread. The pig may then show a variety of neurological signs. They can show pyrexia. Large doses of antibiotics together with NSAIDs can be tried for treatment but it is rarely successful.
VTOP-TX-0201,SRC-0088,treatment_candidate,84,index,2845,2845,11 Diseases of the Neurological System,Actinobacillosis,DIS-035-actinobacillus-pleuropneumoniae-pleuropneumonia.md,,"This disease is caused by two organisms, Actinobacillus suis and Actinobacillus equuili. It is not classified as a neurological disease. There may be neurological signs in the peracute form in piglets up to 6 weeks of age. There is pyrexia, septicaemia, arthritis and endocarditis. In older pigs the disease is less acute with skin lesions and a necrotizing focal pneumonia. Adults may die with an endocarditis. Antibiotics given as a treatment are rarely successful but can be used to reduce the incidence of the disease (see Chapter 9)."
VTOP-TX-0202,SRC-0088,treatment_candidate,106,index,2849,2849,11 Diseases of the Neurological System,Bowel oedema,,,"This is really an enteric disease, not a neurological condition. The acute septicaemia can cause oedema of the CNS and so give neurological signs, but oedema of the eyelids will also be seen to aid diagnosis. Pigs should have their rations reduced and be given antibiotics in the water (see Chapter 8)."
VTOP-TX-0203,SRC-0088,treatment_candidate,106,index,2855,2855,11 Diseases of the Neurological System,Haemophilus parasuis meningitis,,,signs. The disease is sporadic. Antibiotics are rarely useful for treatment (see Chapter 9).
VTOP-TX-0204,SRC-0088,treatment_candidate,101,index,2859,2859,11 Diseases of the Neurological System,Leptospirosis,DIS-045-leptospirosis.md,,Certain Leptospira spp. cause liver toxicity which results in jaundice. Affected animals may show neurological signs. Leptospirosis is not classified as a neurological disease. The antibiotic of choice for treatment is streptomycin. Practitioners should remember the zoonotic implications.
VTOP-TX-0205,SRC-0088,treatment_candidate,107,index,2863,2863,11 Diseases of the Neurological System,Listeriosis,,,This neurological disease is caused by Listeria monocytogenes. The organism has been found in normal pigs at slaughter. Deaths in neonatal pigs showing neurological signs have been recorded. It is an extremely rare disease in pigs. Diagnosis can be made on culture. Treatment and prevention can be attempted with oxytetracyclines.
VTOP-TX-0206,SRC-0088,treatment_candidate,107,index,2867,2867,11 Diseases of the Neurological System,Middle-ear infection,DIS-055-external-parasites-mange.md,,"The main sign will be shaking of the head. This will result in the formation of aural haematomas in adult lop-eared breeds. The infection is likely to follow mange. Treatment must involve treating the sarcoptic mange as well as the secondary infection. Obvious aural haematomas may be treated as in dogs under a GA in a variety of surgical ways. In view of the dangers of anaesthetics in adult pigs, this procedure cannot be recommended. Equally practitioners should NOT be tempted to release the swelling by cutting the aural skin. The haemorrhage will be very significant and not appreciated by the pig owner. If the mites and the bacteria can be controlled, the head shaking will stop and the ear will heal as a ‘cauliflower ear’."
VTOP-TX-0207,SRC-0088,treatment_candidate,107,index,2877,2877,11 Diseases of the Neurological System,Streptococcal meningitis,DIS-051-streptococcosis-streptococcus-suis.md,dexamethasone,"This is one of the most common neurological diseases to affect pigs. It is caused by Streptococcus suis type 1. The most usual condition in the UK occurs in the 8–12 week age group. Pigs may be found dead, but the condition is more commonly seen as pigs which are unable to sit up and are paddling. They will have a raised rectal temperature. Antibiotics, normally penicillin, are very helpful. A small dose of dexamethasone will cut down the inflammation in the CNS. Survival will also be aided by supplying fluids by mouth. Care must be taken not to choke the pig. An old teapot is useful to pour a stream of water for the affected pig to lick. There is a much less common streptococcal condition in the UK shown in fat pigs which is called ‘type 2 meningitis’. Pigs are normally found dead. ‘Type $2 ^ { \prime }$ is more common in the rest of the world. If the pigs are not found dead they will have a very high rectal temperature. Joint ill may occur in 1- to 2-weekold pigs, which is caused by S. suis."
VTOP-TX-0208,SRC-0088,vaccination,107,index,2883,2883,11 Diseases of the Neurological System,Streptococcal meningitis,DIS-051-streptococcosis-streptococcus-suis.md,,"There is no vaccine available at the time of writing. Eradication or slaughter and restocking are unlikely to be successful. There are various medication regimens recommended depending on when the pigs develop clinical signs. Injectable long-acting penicillin can be given strategically at birth, then 10 days"
VTOP-TX-0209,SRC-0088,dose_or_route,107,index,2885,2885,11 Diseases of the Neurological System,Streptococcal meningitis,DIS-051-streptococcosis-streptococcus-suis.md,amoxicillin,after weaning; in fact at any stage if the disease is a problem. If water medication is required in pigs after weaning the author’s preference is amoxicillin. Other authorities advise tilmicosin. This antibiotic can also be given in-feed. The author’s preference for in-feed medication is procaine penicillin at $3 0 0 \mathrm { g / t }$ .
VTOP-TX-0210,SRC-0088,treatment_candidate,48,index,2889,2889,11 Diseases of the Neurological System,Tetanus,,,This neurological disease is very rarely found in pigs as they are very resistant to the tetanus toxin. Routine antitoxin injections need not be given in this species. The pig will appear rigid with the tail sticking out. Penicillin maybe given but the clostridial bacteria are likely to be dead long before the symptoms appear. Recovery is normally complete over a 10-day period.
VTOP-TX-0211,SRC-0088,treatment_candidate,109,index,2953,2953,11 Diseases of the Neurological System,Heat stroke,,dexamethazone,"This condition will certainly cause neurological signs. They are very similar to water deprivation (salt poisoning). Over-fat Vietnamese Pot Bellied Pigs are very susceptible. Sunburn may complicate the condition in white pigs. Pigs should be cooled rapidly with buckets of cold water or a hose. If they are in extremis, dexamethazone given iv will be helpful. If the pigs have sunburn they will require antibio tics, NSAIDs and topical oily creams."
VTOP-TX-0212,SRC-0088,treatment_candidate,110,index,2965,2965,12 Diseases of the Skin,Swinepox,DIS-056-external-parasites-lice.md,,"This is an extremely rare condition which can be congenital. The normal manifestation is multiple crusted pustules. The virus on its own is a mild condition unless it leads to a secondary condition, e.g. severe greasy pig disease. This more aggressive bacterial skin disease will need treatment. The virus condition is self- limiting and so there is no need for treatment. Swinepox is thought to be spread by lice and biting flies. Diagnosis is by virus isolation and retrospective serology. Herds rapidly gain immunity and so the condition will disappear unless naive pigs are brought on to the farm."
VTOP-TX-0213,SRC-0088,treatment_candidate,55,index,2975,2975,12 Diseases of the Skin,Abscesses,,,"Differentiation from haematomata is not straightforward. In theory abscesses should be hard, hot and painful and haemato mata should be soft, fluctuating and not really painful. Ultrasonography may be helpful but paracentesis is the ultimate diagnostic tool. It is very important that this is carried out in a sterile manner as haematomata are easily infected to become abscesses. The skin should be carefully cleaned with chlorhexidine as if for a surgical procedure. A new, sterile, 14 gauge $\times 5$ cm needle should be inserted deep into the swelling. If serum or blood comes out, then it should be withdrawn and the area sprayed with an antibiotic spray. If nothing comes out of the needle, a syringe should be attached and suction should be applied. If nothing comes into the syringe, the needle should be carefully withdrawn. If the syringe fills, with the tip of the needle over a slide, a drop of the contents of the abscess should be carefully expelled. If it is obviously pus the clinician can then"
VTOP-TX-0214,SRC-0088,treatment_candidate,111,index,2984,2984,12 Diseases of the Skin,Actinomycosis,,,"The bacterium causing this condition has been renamed Arcanobacterium pyogenes. Granulomatous abscesses are commonly seen on the skin but more commonly in individual mammary glands, resulting in a swollen gland and loss of function. Lancing of these abscesses should not be carried out as liquid pus is not forthcoming and often the skin incision fails to heal. The abscesses may also be seen internally at post-mortem. Combi nations of penicillin and streptomycin or oxytetracyclines may be tried for treatment, but at best only seem to limit the enlargement of the granulomata. A course of antibiotics can be given when the condition is first seen and repeated if the granulomata burst. If the mammary gland is involved it is prudent to give a prolonged course of antibiotics after farrowing in the hope that further mammary glands will not be affected."
VTOP-TX-0215,SRC-0088,treatment_candidate,111,index,2988,2988,12 Diseases of the Skin,Clostridial cellulitis,DIS-039-clostridial-diseases.md,,"Clostridium septicum, Clostridium chauvoei and Clostridium perfringens type A have all been isolated from severe cases of cellulitis in pigs. The author suspects that they all start from wounds (normally bite wounds) or injection sites. Penicillin and NSAIDs are the treatment of choice. Many affected animals will survive after the skin has sloughed."
VTOP-TX-0216,SRC-0088,treatment_candidate,111,index,2992,2992,12 Diseases of the Skin,Dermatophilosis,,,This condition caused by Dermatophilus congolensis occurs worldwide but is very rare in pigs compared with other species. It has been recorded as a zoonosis. Crusty lesions will be seen all over the body of adult or growing pigs. The organism will be seen on direct impression smears. Treatment is with parenteral antibiotics and chlorhexidine body washes.
VTOP-TX-0217,SRC-0088,treatment_candidate,57,index,3005,3005,12 Diseases of the Skin,Erysipelas,DIS-043-erysipelas.md,,The organism is very sensitive to penicillin. This is an excellent treatment in the first two manifestations which show very fast
VTOP-TX-0218,SRC-0088,withdrawal_or_meat_withhold,57,index,3012,3012,12 Diseases of the Skin,Erysipelas,DIS-043-erysipelas.md,,"Once lesions are formed on the heart valves, the pig’s days are numbered. High doses of penicillin may bring about a temporary remission. The best treatment is with cephalosporins which have a short slaughter withhold period, so pigs can go for slaughter relatively quickly after treatment."
VTOP-TX-0219,SRC-0088,vaccination,57,index,3014,3014,12 Diseases of the Skin,Erysipelas,DIS-043-erysipelas.md,,"The vaccine, which can be given to growing pigs and adults, is very effective. One dose followed by a second dose in 4–6 weeks and then every 6 months is the regimen advised."
VTOP-TX-0220,SRC-0088,treatment_candidate,112,index,3022,3022,12 Diseases of the Skin,Greasy pig disease,,amoxicillin,tips. The organism may be grown in pure culture from swabs taken before treatment. Parenteral antibiotics with topical disinfectant washes are effective treatment. Normally clinicians use amoxicillin with or without clavulinic acid. Dilute chlorohexidine or dilute povidone iodine solutions may be made up into clean plastic dustbins. Piglets may then be totally dipped in the solution before being put on clean shavings and dried under heat lamps.
VTOP-TX-0221,SRC-0088,treatment_candidate,139,index,3028,3028,12 Diseases of the Skin,Porcine dermatitis and nephropathy syndrome,,,The dermatitis is manifest as large purple lumps. There is no specific test for the disease. On post-mortem the kidneys will be enlarged with a mottled appearance due to multiple small haemorrhages (see Chapter 10). The lymph nodes are also enlarged and haemorrhagic. There is no treatment.
VTOP-TX-0222,SRC-0088,treatment_candidate,113,index,3032,3032,12 Diseases of the Skin,Staphylococcal folliculitis,,,This is caused by a coagulase-positive Staphylococcus aureus and is a distinct clinical entity from greasy pig disease. It can be diagnosed by culture of swabs taken before treatment. It is a disease of growing pigs kept in very dirty conditions. The pigs will show pustules all over their bodies. The condition is self-limiting if the dirty conditions are removed. Antibiotics should not be given as they are unnecessary and will lead to resistant strains of Staphylococcus spp.
VTOP-TX-0223,SRC-0088,treatment_candidate,113,index,3040,3040,12 Diseases of the Skin,Ulcerative necrotic granuloma,,,The cause of these granulomata found on the skin of growing pigs is obscure. Fusobacterium necrophorum is often isolated but this is unlikely to be the underlying cause. Treatment with antibiotics needs to be prolonged.
VTOP-TX-0224,SRC-0088,licensing_or_cascade,113,index,3048,3048,12 Diseases of the Skin,Ringworm,,,"verrucosum if they are run with cattle. Treatment in pigs is rarely necessary, as the disease is selflimiting. It should not be confused with pityriasis rosea, which is not caused by a fungus. Ringworm can be diagnosed by seeing fungal hyphae on skin scrapings. Pityriasis rosea will get better in 2 weeks and affect only one or two litters. Ringworm will affect large numbers of pigs and take 4 months to recover. There is no licensed treatment available for pigs in the UK. Griseofulvin should not be used as pigs are a food-producing animal. Enilconazole, licensed for cattle, could be used as a wash under the cascade system. This might be attractive to owners of pet pigs on account of the zoonotic implications with ringworm infections."
VTOP-TX-0225,SRC-0088,treatment_candidate,113,index,3054,3054,12 Diseases of the Skin,Demodectic mange,DIS-055-external-parasites-mange.md,,"This is caused by Demodex phylloides. These mites will be found in normal hair follicles. If they occur in very large numbers they will cause small pustular lesions on the body. Normally only when pustules are seen on the face, which when incised will reveal a thick caseous pus containing thousands of mites, is a diagnosis of demodectic mange made. These mites are easily seen without staining under the high power on a microscope. In the author’s experience demodectic mange occurs only in animals with a depressed immunity, e.g. animals on prolonged corticosteroid medication or prolonged NSAIDs treatment. Treatment is not easy. Corticosteroid medication and NSAIDs treatment should cease. Antibiotics are helpful. The pigs should be washed at weekly intervals with amitraz solution."
VTOP-TX-0226,SRC-0088,treatment_candidate,113,index,3060,3060,12 Diseases of the Skin,Fleas,,,Tunga penetrans. Treatment is by dipping or spraying with diazinon.
VTOP-TX-0227,SRC-0088,treatment_candidate,114,index,3064,3064,12 Diseases of the Skin,Flies,,,"There are several species which are attracted to pigs and they can cause physical bite lesions. Stomoxys calcitrans will suck blood. Fly strike will occur but it is rare. Both Lucilia spp. and Calliphora spp. may be involved. Pig muck should be well heaped and kept well away from the pigs. Treatment of fly strike needs to be aggressive with antibiotics, protecting the wound with cream containing acriflavin and BHC, and spraying the pig with diazinon."
VTOP-TX-0228,SRC-0088,treatment_candidate,114,index,3068,3068,12 Diseases of the Skin,Lice,DIS-056-external-parasites-lice.md,doramectin; ivermectin,"These can be seen with the naked eye as they are large sucking lice called Haematopinus suis. They complete their life cycle in a month but they can only be off the pig for 2 days. Therefore the spread of infection is from pig to pig. They cause pruritis. They have been implicated in the spread of pig pox and the bloodborne parasite Eperythrozoon suis. Control is accomplished by ivermectin or doramectin treatment. This may be given orally or by injection. If whole herd treatment is carried out for three treatments at 3-weekly intervals, total eradication can easily be achieved."
VTOP-TX-0229,SRC-0088,treatment_candidate,114,index,3074,3074,12 Diseases of the Skin,Sarcoptic mange,DIS-055-external-parasites-mange.md,doramectin; ivermectin,"sample is the ear margins and inside the pinnae towards the canal. Often the mites can be seen without any preparation just spread on a microscope slide and examined under low power. However many authorities suggest dissolving the crusts in warm $1 0 \%$ w/v potassium hydroxide. This is a fairly lengthy process. The prepatent period can be as short as 10 days but it is normally 2 weeks. The normal picture of an infection is for lesions to be seen a month after new infected pigs are brought on to the premises. If the condition occurs in the ears the self-trauma will result in aural haematomata. Spread of infection occurs via pigto-pig contact, particularly from the sow to her piglets. Treatment of mange is accomplished with injections of ivermectin or doramectin. Normally a single injection of doramectin will be effective but ivermectin injection should be repeated after 7 days."
VTOP-TX-0230,SRC-0088,treatment_candidate,114,index,3082,3082,12 Diseases of the Skin,Sarcoptic mange,DIS-055-external-parasites-mange.md,ivermectins,Control should be carried out by 6-monthly oral medication of ivermectins in the food.
